Trial,Meso Spent,Destructions
7810,3745305526.9729156,1
7811,3644832944.084405,1
7812,2717000098.485359,1
7813,3365876726.032436,0
7814,1541383920.2407215,1
7815,6771855878.903773,1
7816,7681024154.569476,1
7817,1952692586.6587846,1
7818,8501476630.760027,1
7819,3678503875.3875647,0
7820,2267303209.8814883,0
7821,4199649375.49096,1
7822,9222477806.998123,1
7823,13778230203.059132,0
7824,3843977788.308609,1
7825,5756648820.3743725,1
7826,2733720620.6820564,1
7827,2525772525.8994513,0
7828,4404853946.94588,1
7829,2964316389.459226,0
7830,6339745656.925888,1
7831,5988687049.452254,1
7832,6792830418.131944,1
7833,3511427048.366871,1
7834,12306534545.005661,1
7835,2982534256.205222,1
7836,2571833973.729832,1
7837,6899934536.402024,1
7838,3185176239.775703,1
7839,1949937024.0547976,1
7840,1881734000.2523484,1
7841,4599085907.656749,1
7842,1016293551.9373509,1
7843,6955321423.761568,0
7844,11162746191.385046,0
7845,7284138215.450102,1
7846,6485114051.401486,1
7847,7368080382.637701,0
7848,5603867022.959827,1
7849,8907139502.158937,1
7850,4801798076.735317,1
7851,2720187137.485408,1
7852,3097044374.539008,1
7853,2643255275.5489035,1
7854,8014162397.232231,1
7855,781178763.7582694,1
7856,1315935273.4980645,1
7857,3132480987.474578,1
7858,7348959085.1547,1
7859,1141907986.6916635,1
7860,1914700409.8468418,1
7861,2539061225.6055465,0
7862,2360855123.1885796,1
7863,2780538154.865637,1
7864,914242821.1238058,1
7865,2112990266.5644002,1
7866,1228686442.8306549,1
7867,3149166755.8758116,1
7868,5922919161.982163,0
7869,6652930824.216384,1
7870,5036241514.084917,1
7871,5014867893.781093,0
7872,4987659435.919947,1
7873,17283463816.373276,1
7874,1939119337.1454532,1
7875,2331346170.741093,1
7876,7167402195.969016,0
7877,3055372267.018942,1
7878,2385492845.5411177,1
7879,2478402701.94785,1
7880,3242348859.7058434,1
7881,4904212670.850778,1
7882,11289115729.263964,1
7883,6789292261.0266695,1
7884,921938181.5001825,1
7885,4614889360.374453,1
7886,7750789854.382424,0
7887,1739925686.5449374,1
7888,4559685485.58778,1
7889,5160057034.348217,1
7890,9081551588.447357,1
7891,1545831413.2791574,1
7892,6715284273.76042,1
7893,2210624279.743587,1
7894,1603901273.542872,1
7895,2707710108.171875,1
7896,6221306386.473873,1
7897,2327595821.498283,1
7898,2478306864.7140465,1
7899,6410071095.777961,1
7900,1043184770.2748256,1
7901,4996664783.848169,0
7902,5550138026.40175,1
7903,2364861923.283911,1
7904,4174316591.563878,1
7905,9501575719.112574,1
7906,3742548359.8331437,1
7907,5446099541.178601,1
7908,5015529878.695419,0
7909,1777172669.2678318,1
7910,4996956533.244401,1
7911,5102667381.514877,1
7912,9438412540.605288,1
7913,2458420855.729882,1
7914,2888838882.5899105,1
7915,7050463136.741769,1
7916,2023280235.45478,1
7917,1932774717.5562346,1
7918,3533926588.0908437,0
7919,2310307652.610549,1
7920,2127108715.583046,1
7921,5079845148.068614,1
7922,2015622748.2009113,1
7923,2183456644.930159,1
7924,1141891796.5166256,1
7925,3910747758.857862,0
7926,2873748113.4646435,1
7927,5532075413.220448,1
7928,2341438499.343814,1
7929,3708662101.06068,1
7930,5204821497.874325,1
7931,4109026559.5857763,1
7932,728962282.3403449,1
7933,1256792551.146736,1
7934,1103184035.4851837,1
7935,2617765399.7291913,0
7936,4128705525.2885613,1
7937,1594275041.1455352,1
7938,1613525112.9689665,1
7939,2043077504.5133595,1
7940,5144480397.303624,1
7941,2808762462.0018516,1
7942,4769620642.4891205,1
7943,6268051066.62306,1
7944,1211651683.1194925,1
7945,1276068056.1666005,1
7946,3055985651.4367266,1
7947,3362983080.0292277,1
7948,3621270166.0405636,1
7949,1460124214.6919935,1
7950,2428962167.311427,1
7951,1965757853.2422192,1
7952,3173855639.908387,1
7953,3706731229.0397205,1
7954,1332310658.0004492,1
7955,1259270620.402844,1
7956,3180832510.8931494,1
7957,9706916869.899899,0
7958,3265472482.2094817,0
7959,5881468220.451787,1
7960,4318973401.526731,1
7961,4320552833.914261,1
7962,5735595773.630365,1
7963,2314333476.91236,0
7964,6343271944.714014,1
7965,1400554098.4614375,1
7966,1445241460.7741601,1
7967,1957486507.0164964,1
7968,6247635391.761526,1
7969,1894552850.43177,1
7970,2130920120.8959603,1
7971,3080970461.492882,1
7972,3102549087.8029485,1
7973,4839455003.99398,1
7974,13787435110.031296,1
7975,1824584667.805464,1
7976,8998796459.570696,1
7977,3248167600.110342,1
7978,15538662486.99847,1
7979,3386622152.7057257,1
7980,9224978813.418541,0
7981,2837518174.431243,1
7982,3294685734.7323856,1
7983,2004767430.7983186,1
7984,2387150678.711665,1
7985,10064914317.619766,1
7986,6925165754.061446,1
7987,1310207979.6262956,1
7988,6465439204.027893,1
7989,1393008638.6164098,1
7990,1483575212.5850594,1
7991,10078527328.44992,1
7992,6173097101.492148,1
7993,4540093066.587524,1
7994,1468638244.8048925,1
7995,4067183356.4480877,1
7996,5734776790.560118,0
7997,1066444772.3391434,1
7998,6489511306.184376,1
7999,2761563598.704661,1
8000,2892896599.7711797,1
8001,3200324880.9829326,1
8002,3069218024.797561,1
8003,1046655128.6628549,1
8004,2189607259.3672466,1
8005,5699268520.468643,1
8006,4023832778.402675,0
8007,3482710821.848368,1
8008,801390986.7700015,1
8009,5306167880.3688755,1
8010,1928604822.4013371,1
8011,6398665975.129144,1
8012,3537954715.470725,1
8013,2002965077.4908142,1
8014,823826298.2512933,1
8015,3004318439.4731054,1
8016,8286176610.377015,1
8017,1770025184.7654629,1
8018,2178484165.678118,1
8019,3017423594.641007,1
8020,4699736584.8563795,1
8021,6001156082.697852,1
8022,1684899579.2254813,1
8023,3866328836.2620125,1
8024,2104626032.4471912,1
8025,863304783.2614943,1
8026,9784412829.969099,1
8027,2120922024.9912577,1
8028,983589899.4866965,1
8029,1442635949.2663107,1
8030,1738593029.1269913,1
8031,15557334482.546886,1
8032,3133891972.860319,1
8033,6387980509.515936,1
8034,2405609231.3190455,1
8035,921842344.2663785,1
8036,3457925385.721222,1
8037,2033523143.2277102,1
8038,1986317692.8231952,1
8039,3401529020.72902,1
8040,2148599382.150391,1
8041,6961865114.996941,1
8042,3451196090.4371357,1
8043,7183450478.716868,1
8044,4772245975.02998,1
8045,1593450350.5625086,1
8046,2588713688.3904657,1
8047,7018756867.167247,1
8048,5118567040.127745,0
8049,2443371709.976085,1
8050,1965486794.3776321,1
8051,7496791486.984238,1
8052,7079958423.554819,1
8053,1047440588.8456534,1
8054,9223789167.125793,1
8055,12764382048.433023,1
8056,3095253378.9148655,1
8057,930077955.1344728,1
8058,1703640855.010344,1
8059,1337639448.4554877,1
8060,8125374366.309084,1
8061,2076432734.6020863,1
8062,5310788462.147199,1
8063,4133321470.448934,0
8064,1180472115.2963264,1
8065,2432514142.324656,1
8066,2267494802.7432766,1
8067,2804236056.3639154,1
8068,1748230816.694932,1
8069,6066881179.9666,1
8070,4243583775.6099367,1
8071,6629782493.908574,1
8072,7353938073.012201,1
8073,5118352286.617067,1
8074,2260904697.907908,1
8075,3255140814.8754544,1
8076,2600314046.3256617,1
8077,7268419186.69033,1
8078,2063900382.0541804,1
8079,2946890830.5038233,1
8080,1269625706.1494036,1
8081,1668759914.1347165,1
8082,1476388497.6824627,1
8083,5371967769.384417,1
8084,5364563056.323005,1
8085,3714617028.910142,1
8086,1508178464.5240574,1
8087,9803769520.011328,1
8088,2765273368.111904,1
8089,2270876954.540729,1
8090,627927916.5774341,1
8091,860977443.7403836,1
8092,3238902467.4399285,1
8093,4221796238.129663,1
8094,5761023346.572176,0
8095,4179232066.1594896,1
8096,1920854569.5237668,1
8097,1052428332.3758069,1
8098,1371693984.4157064,1
8099,4737813871.9712105,0
8100,867243630.8261501,1
8101,2494852608.4065933,1
8102,6883398303.635092,1
8103,3866184022.8378625,1
8104,1151486176.6379597,1
8105,5323202364.642007,1
8106,7121761637.790975,1
8107,2757473493.3309364,1
8108,2519905503.2415724,1
8109,7870798881.080582,1
8110,2670290117.6873,1
8111,2397294652.031045,1
8112,6432555731.63156,1
8113,1381620319.0053182,1
8114,3027309257.471633,1
8115,1972364559.1787992,1
8116,8263942382.517051,1
8117,1701972212.059151,1
8118,9559086287.170336,0
8119,8951256357.988832,0
8120,4957504009.504705,1
8121,1962954755.8066425,1
8122,10922454324.830753,1
8123,4093810493.921945,1
8124,2594980554.115092,1
8125,7944735135.483907,1
8126,11807412018.303598,1
8127,2388112041.464509,1
8128,2109383654.2840285,1
8129,2384872700.7325683,1
8130,10874756521.942877,0
8131,1536936427.2022855,1
8132,3027811060.7376423,1
8133,2511765729.607282,1
8134,9022294852.223923,1
8135,3928191516.110919,1
8136,3948484666.153161,1
8137,8805948953.288443,0
8138,3447929572.9911656,1
8139,3150478408.9851484,1
8140,9946541571.921358,1
8141,3238201356.481642,1
8142,535446132.6887896,1
8143,4662561785.63657,1
8144,5874619905.571394,1
8145,2724340276.61466,1
8146,6145228429.6074295,1
8147,1176057153.172754,1
8148,4946290097.724469,1
8149,6350152450.881206,1
8150,1495005306.13241,1
8151,3601002124.6307125,1
8152,1965980173.2728984,1
8153,7037668276.726506,1
8154,14886349945.39546,1
8155,9769084415.591093,1
8156,3115820068.956206,1
8157,3491996790.49534,1
8158,3155432216.8128414,1
8159,1124777389.7466974,1
8160,1890740917.0447848,1
8161,2118294830.5359378,1
8162,3734164302.404698,1
8163,2989092489.9255543,1
8164,11552988270.597435,0
8165,7360580675.720298,1
8166,8093052318.315918,0
8167,8020311946.809191,0
8168,6767251626.906256,1
8169,2123956685.478909,1
8170,1610730998.603612,1
8171,5473086382.417623,1
8172,8636628259.850414,1
8173,9319294995.580048,1
8174,7794362362.599341,0
8175,7045272334.614211,1
8176,4498440835.400532,1
8177,2978373429.4069595,1
8178,9909988168.102812,1
8179,1087840958.950405,1
8180,2445411425.007531,1
8181,5335144619.043324,1
8182,8042399747.126497,1
8183,1051888081.8840892,1
8184,6395459504.529922,1
8185,1541987477.0513794,1
8186,10062536952.712875,1
8187,6778032652.418076,0
8188,6775017116.970311,1
8189,535446132.6887896,1
8190,3216020245.6040354,1
8191,2023884470.9042988,1
8192,10054387265.26071,1
8193,2523772110.600464,1
8194,5047786143.382047,1
8195,2725447136.6914535,1
8196,7721869644.130759,1
8197,6134230420.756114,1
8198,1962620127.9613278,1
8199,871595286.6307819,1
8200,5332089858.177197,1
8201,16144218293.979528,1
8202,4754481663.809395,1
8203,6646412696.595961,1
8204,7388826469.308539,1
8205,1905003773.4121337,1
8206,3373305777.58333,1
8207,3357748241.4562006,1
8208,8474323690.562023,1
8209,6638731972.056087,1
8210,3473903172.285552,1
8211,11130591677.743162,1
8212,5829333384.28214,0
8213,3651202489.250607,1
8214,2914950812.5660915,1
8215,6538328326.863338,1
8216,7481162651.337568,1
8217,4716780268.996395,1
8218,1506099263.581725,1
8219,3301465365.6862206,1
8220,2244155304.184979,1
8221,3952651559.1615534,1
8222,2547027098.3728104,1
8223,11159334014.935925,1
8224,1001394457.2796915,1
8225,4408537897.922066,1
8226,4681686779.185552,1
8227,1317737098.7314975,1
8228,4179062528.1119194,1
8229,7102979631.605753,1
8230,3922535870.7659874,1
8231,8836800747.338455,1
8232,3241133909.813628,1
8233,6214961061.154169,1
8234,3679712057.8393993,1
8235,7014222953.434497,1
8236,1890371609.5797722,1
8237,8037938394.597551,1
8238,3817700511.237745,1
8239,1093876241.168336,1
8240,3273533709.3466916,0
8241,9695831890.949179,1
8242,4959258463.083576,1
8243,6586998934.606044,1
8244,4007403365.3738656,1
8245,3526144071.6246367,1
8246,2260879113.736474,1
8247,9677534461.557787,1
8248,15332357038.693151,1
8249,3438714646.241421,0
8250,1375320281.9137151,1
8251,2536474317.312138,1
8252,3456890916.883126,1
8253,6648158984.629001,1
8254,1033836957.1222929,1
8255,1664599932.7976923,1
8256,4587181082.0971775,1
8257,1928829027.783808,1
8258,1274073199.1878395,1
8259,2273498911.3240643,1
8260,6335599406.447593,1
8261,17233624892.313744,1
8262,5004389560.015354,1
8263,2442172084.27559,1
8264,3732475812.4045124,1
8265,5809708633.752765,1
8266,2409898970.2942295,0
8267,9908499711.609926,1
8268,2548464384.6571226,1
8269,795927128.6809316,1
8270,890695307.358076,1
8271,2507954324.294368,1
8272,6933376482.866507,0
8273,12495533012.323866,1
8274,3320318676.7223067,1
8275,7109824763.66702,1
8276,8239260054.716433,1
8277,2096835082.095076,1
8278,917394851.2279426,1
8279,4778963584.40381,1
8280,5089597884.224201,1
8281,4459342204.587242,1
8282,3919871894.2703156,1
8283,8902790018.14526,1
8284,9247639914.082708,1
8285,2726071407.5505524,1
8286,3018485929.923527,1
8287,9066099593.400269,1
8288,893173376.6141839,1
8289,4581455521.796226,0
8290,2330686795.532316,1
8291,6330766895.99713,0
8292,1030309991.9006872,1
8293,15156325954.520329,1
8294,3555454095.9899683,1
8295,15153986217.348345,1
8296,1649324453.797414,1
8297,3901835224.896552,1
8298,8156084742.90685,1
8299,2345205612.8648624,1
8300,3227069096.3294387,1
8301,1801441545.4703066,1
8302,5262811222.685056,1
8303,1860306640.003944,1
8304,2593731773.351643,0
8305,2412730556.476243,1
8306,6844796976.556804,1
8307,6086573659.065514,1
8308,3768501195.029769,1
8309,1927627684.7592738,1
8310,9423672308.626434,1
8311,808920105.8752035,1
8312,6167664082.340644,1
8313,994985061.3055587,1
8314,6682378832.971814,1
8315,3822258572.863298,1
8316,9481433313.155584,0
8317,1146092722.5862603,1
8318,1132227012.3579211,1
8319,5363743937.404423,1
8320,1853889723.1831803,1
8321,1029389464.083857,1
8322,1792071763.9254913,1
8323,6856023441.639481,1
8324,2366686461.7463365,1
8325,5236958007.510815,1
8326,4176326850.2822194,1
8327,1871719714.1726081,1
8328,4193525886.682452,1
8329,1339315188.7148993,1
8330,3456552311.6447377,1
8331,16653406238.125866,1
8332,14346852192.429077,0
8333,3344336284.200448,1
8334,5417042938.121472,1
8335,1798409033.6874886,1
8336,858761452.9892544,1
8337,11007667937.60636,1
8338,4154181622.6396675,1
8339,1078977825.1495366,1
8340,9677767112.010296,1
8341,4964801545.103211,1
8342,4923784574.003517,1
8343,3433115618.574917,1
8344,3202013048.662095,1
8345,8412127907.272193,1
8346,1051792244.6502852,1
8347,8458780846.938928,0
8348,7046817095.518365,1
8349,714309754.6514868,1
8350,2057380530.281182,1
8351,3754945807.513837,1
8352,3970809479.829803,0
8353,2085468868.9698677,1
8354,5926479677.963468,1
8355,17990691457.7165,1
8356,1349741357.1376898,1
8357,2074201253.9384065,1
8358,4276275172.9064136,1
8359,2433015945.5906653,1
8360,6895742187.327156,1
8361,4367791796.482822,1
8362,3161907145.254778,1
8363,16424138043.610582,1
8364,4976523176.460301,1
8365,535446132.6887896,1
8366,2413503795.262255,1
8367,2018775456.9439085,1
8368,4421538846.925392,1
8369,2475439274.701218,1
8370,16163760770.595938,1
8371,7037307655.948175,1
8372,7235612504.6543045,1
8373,4439288654.490177,1
8374,6340226759.698999,1
8375,863208946.0276903,1
8376,1982848691.7128859,1
8377,1991464579.9060931,1
8378,2896470936.6473465,1
8379,1415785675.6614463,1
8380,3716021899.442224,1
8381,1351710780.9200177,1
8382,1633357058.655586,1
8383,1191631134.5753684,1
8384,4400340079.773373,0
8385,3482218621.650072,1
8386,5728014183.292214,1
8387,3962256679.731301,0
8388,3378605041.7017803,0
8389,5458414405.291433,0
8390,1351338917.4126523,1
8391,5702499329.170614,1
8392,4546130432.231915,1
8393,3105193406.172614,1
8394,7620950822.442921,1
8395,3795560235.706364,1
8396,9069838953.989828,0
8397,6099497815.076644,1
8398,8782014318.377636,1
8399,3417033295.9823694,1
8400,4774741193.915994,1
8401,2686354852.5162296,0
8402,6284030766.799812,1
8403,4378551914.112066,1
8404,2121447011.204863,1
8405,7601856277.562683,0
8406,4353910143.337509,1
8407,5407108554.611162,1
8408,3790558344.8241773,0
8409,2504591914.7403326,1
8410,3429986278.920997,0
8411,3517032260.5237794,0
8412,2617151751.1748238,1
8413,1962046706.1026337,1
8414,2204904800.415856,1
8415,7377059991.632621,0
8416,4187640232.432457,1
8417,936494871.9552367,1
8418,920509008.2095723,1
8419,4504194376.291914,1
8420,925877029.0648383,1
8421,1118852928.224676,1
8422,5971230833.796333,1
8423,1815689681.7285924,1
8424,4790831036.1497965,1
8425,2537282667.1553392,1
8426,4663150548.952239,1
8427,3467303336.8173738,1
8428,7415369192.854457,0
8429,3671953495.679741,1
8430,1900707936.0056205,1
8431,7997074997.850155,1
8432,4987664986.128374,1
8433,5242155321.330867,1
8434,4806502888.377884,0
8435,5574628317.192599,1
8436,5500761973.631325,0
8437,2160266121.006287,1
8438,3305524662.3198466,1
8439,5687597924.246678,1
8440,1710207822.9272454,1
8441,5004395674.869007,1
8442,1119941054.5904012,1
8443,3303699008.425766,1
8444,5418896742.50136,0
8445,2438382561.658333,1
8446,10158702197.304178,1
8447,3314736364.302444,1
8448,3140534526.942779,1
8449,4938926691.816371,1
8450,8528888611.432401,1
8451,2092911753.9089801,1
8452,1384606107.8382802,1
8453,1103691755.0620377,1
8454,2332902786.2834454,1
8455,3338400248.9725075,1
8456,4298136193.857316,1
8457,876042779.6692178,1
8458,5335598124.757842,1
8459,6116242914.381559,1
8460,4873646284.997751,1
8461,9095639974.585346,1
8462,3743882902.602883,1
8463,4280226673.448099,1
8464,8999886535.996784,1
8465,1991909919.0609322,1
8466,1405580641.0110242,1
8467,5740728115.06919,1
8468,5218858983.020383,1
8469,2218638366.636922,1
8470,3081281718.3548083,1
8471,2702930012.1006393,1
8472,3546316275.800682,1
8473,5174718949.398645,1
8474,1424331159.8172827,1
8475,3028429491.2138095,1
8476,6379812532.577944,1
8477,5308328723.518366,1
8478,6032537201.287102,1
8479,4820771763.054494,0
8480,3749578851.8180985,1
8481,3903031345.819872,1
8482,6012239597.417146,0
8483,3768560915.8649526,0
8484,13299574087.442003,1
8485,2287623487.689713,1
8486,537511393.7049216,1
8487,2107135811.256896,1
8488,2610009090.812813,1
8489,1916297969.7115915,1
8490,8741705749.801798,1
8491,4960662098.642095,1
8492,2618573977.7220054,1
8493,3594688565.890384,1
8494,4899806801.183813,1
8495,2512130383.0181756,1
8496,2116490872.6926477,1
8497,4684561831.813857,1
8498,4376477612.081197,0
8499,2106620993.9616113,1
8500,2326199816.5829926,1
8501,1211651683.1194925,1
8502,3663273638.8561788,0
8503,5760719898.907899,1
8504,9980984172.035076,0
8505,7813841673.731347,1
8506,6077840493.320295,1
8507,4863560521.410586,1
8508,1800887102.9435966,1
8509,4809189632.905104,1
8510,1858725249.5664382,1
8511,4426328665.196837,0
8512,6608805830.264121,1
8513,999417935.778933,1
8514,1983379443.6725483,1
8515,4267917182.4445643,0
8516,12413818962.12364,1
8517,4160843523.985221,1
8518,4758309181.111569,1
8519,623893231.7789743,1
8520,4761736869.409035,1
8521,2012755158.1880834,1
8522,1976319596.9184923,1
8523,4209201298.843007,1
8524,1341824862.9889452,1
8525,1622515936.279642,1
8526,8493645729.525294,0
8527,3210335508.8430433,1
8528,5552403177.696021,1
8529,3049103758.479987,1
8530,3665482364.996642,1
8531,1825355144.5261571,1
8532,2430028439.4336634,1
8533,5873550507.655798,1
8534,5238479876.086247,1
8535,3580966592.6244836,1
8536,3333630299.857056,0
8537,1052870596.9288874,1
8538,3301449703.5852537,1
8539,6015817006.933019,1
8540,5477283266.915936,1
8541,5973002854.03001,0
8542,2764765648.535049,1
8543,2486241283.8008223,1
8544,1796423419.7301235,1
8545,2110487422.4131393,1
8546,3853415786.9425144,1
8547,6120503072.563826,1
8548,720575941.7372533,1
8549,2181176166.452505,1
8550,4828631226.4258375,1
8551,4305169689.99883,1
8552,1762274253.2490325,1
8553,2161654349.5642867,1
8554,5251047078.920537,0
8555,2349898315.5943794,1
8556,1116637616.112407,1
8557,4959587789.462124,1
8558,5768924265.816556,1
8559,4649915114.674233,1
8560,9775542764.141386,1
8561,4890729169.171805,0
8562,3094965586.397446,1
8563,9818915301.765919,0
8564,4636076580.576009,1
8565,5741163826.950575,1
8566,1047536426.0794574,1
8567,1821003488.721525,1
8568,9107156034.149786,0
8569,1089841556.3698761,1
8570,1699273934.9276004,1
8571,1854040452.9181776,1
8572,3801237178.647098,1
8573,3202646056.9351325,1
8574,5894865195.605974,1
8575,10890513261.34477,1
8576,9565616924.941446,1
8577,2102951473.1851525,1
8578,6176125610.612918,1
8579,7762521501.644294,1
8580,6338440100.996814,0
8581,392813128.3983526,1
8582,8362865808.041405,1
8583,6922327232.351787,1
8584,5592487614.095076,0
8585,2544375149.3599186,1
8586,1484950850.6521962,1
8587,1863619170.9385455,1
8588,4515565053.508374,0
8589,8592755106.820107,1
8590,3219284310.959395,1
8591,3997393050.223896,1
8592,6011411985.718949,1
8593,2927109328.081869,1
8594,1704093572.2894077,1
8595,489495838.35663176,1
8596,8775994102.246115,1
8597,6997350053.714454,1
8598,2386413373.3579483,1
8599,2955404717.8943157,1
8600,632128842.6470686,1
8601,4459460031.251866,1
8602,15754517788.732428,1
8603,3874856591.2548223,0
8604,1392088110.7995791,1
8605,7768625353.153413,1
8606,2782052525.42344,1
8607,1888252134.7013073,1
8608,1153018284.8808043,1
8609,3882649759.6440005,1
8610,4794696806.014816,1
8611,4160646749.939228,1
8612,4342674098.037541,1
8613,9675057549.982252,0
8614,2248300156.345835,1
8615,2041201672.9769366,1
8616,4845968490.617689,0
8617,7349380881.315623,1
8618,13368312421.159586,1
8619,5753642668.890296,1
8620,3669802778.088124,0
8621,11800592567.902205,1
8622,7600728267.706987,0
8623,4019057261.219897,1
8624,3462221409.364097,0
8625,1069558929.320773,1
8626,4581740624.279618,1
8627,1415436173.7404108,1
8628,5660661051.168472,1
8629,5621312377.876315,1
8630,8942210890.562513,1
8631,4027495251.6946673,1
8632,3282048231.230347,1
8633,1763307884.936418,1
8634,2172122141.3585477,1
8635,6873162715.755233,1
8636,9749720878.249601,1
8637,3912332946.6336517,1
8638,3832852225.8413553,1
8639,6630402217.91778,0
8640,12912038071.294626,1
8641,3809054123.1955285,1
8642,8336852622.86739,1
8643,4098327128.9325624,1
8644,2824684340.7897153,1
8645,2653462439.4442635,1
8646,19277577058.612705,1
8647,1995954035.9440668,1
8648,5456543927.44041,1
8649,1349520223.3653219,1
8650,9173519086.589296,1
8651,6260513530.708458,1
8652,7831670592.419735,1
8653,1901358759.935183,1
8654,10445119890.165127,0
8655,7055111437.6718025,1
8656,7292372739.468221,0
8657,4425449095.764627,1
8658,2552951559.894832,1
8659,8240603726.769001,1
8660,9155855583.534462,1
8661,2151973903.304616,1
8662,10255331061.288824,1
8663,6013684666.215689,1
8664,941578452.7191943,1
8665,2782117131.994318,1
8666,2333180526.88939,1
8667,591793136.138978,1
8668,3820995895.9443083,1
8669,6206346492.051929,1
8670,8231607639.602639,1
8671,3348001471.301614,1
8672,6056139813.405472,1
8673,3768230678.5058136,1
8674,7698548552.161787,1
8675,2008816310.6234276,1
8676,2223085859.675357,1
8677,5094775202.544607,1
8678,3867280705.7437425,1
8679,5511245185.641214,0
8680,1632063200.2570724,1
8681,4566216570.269627,1
8682,1660373573.5316248,1
8683,2708896469.922305,0
8684,6829647462.520118,1
8685,1515700741.421489,1
8686,2840523375.6141343,1
8687,3850246538.5856786,1
8688,3567876619.2156196,0
8689,3115392524.5121894,1
8690,3178568574.3842573,1
8691,2106023608.972458,1
8692,1481027665.1885061,1
8693,1732834808.876145,1
8694,5806979249.953843,1
8695,2621865128.510998,1
8696,1665591543.2907538,1
8697,1378627432.4539254,1
8698,4246625382.8410172,1
8699,8591825454.996939,1
8700,1944614800.2524614,1
8701,5366731542.388179,0
8702,1085394063.3314402,1
8703,2998076328.306052,1
8704,2471474776.6162167,1
8705,392813128.3983526,1
8706,2265454296.2847166,1
8707,4328390724.54014,1
8708,6084215673.98133,1
8709,8010434882.106026,1
8710,1441976574.0575333,1
8711,5301222581.571459,1
8712,5228984567.26265,1
8713,4563391593.321581,1
8714,7598116898.024908,1
8715,3571421765.1322513,0
8716,12045612841.682915,1
8717,5366416684.712222,1
8718,5575947067.610147,1
8719,4926675701.448912,0
8720,7301881914.514858,1
8721,6767141427.823428,1
8722,7257752935.246461,1
8723,1025037808.2792253,1
8724,3155282891.865441,1
8725,2167438250.2696314,1
8726,3642093043.581384,1
8727,2984361875.8867817,1
8728,2991692621.039012,1
8729,5791824684.001453,1
8730,3179440947.372007,1
8731,4171092292.525199,1
8732,3065325652.924695,1
8733,1083560385.822004,1
8734,922478431.9919002,1
8735,8701876498.430988,1
8736,5200313348.632818,1
8737,880077464.4676776,1
8738,1827912605.7405834,1
8739,3904869417.0220366,1
8740,3628067735.009601,1
8741,2439307058.2534137,1
8742,6439426769.313613,1
8743,4717728313.627651,1
8744,4441608474.370032,1
8745,1883616679.2574794,1
8746,7768009881.169528,0
8747,2367500780.0283976,0
8748,1611421978.830327,1
8749,1102358419.0052316,1
8750,10237184912.40189,1
8751,1023743023.9837866,1
8752,3856694415.4463053,1
8753,3263821622.1759796,1
8754,15053609438.548698,1
8755,1555623639.6896036,1
8756,2738670587.372766,1
8757,6757180141.050718,1
8758,2019245550.6563203,1
8759,4625310571.941264,1
8760,6476781960.694616,1
8761,2144747958.0017917,1
8762,1724908816.1953447,1
8763,4011004795.5260515,1
8764,2127488992.9081585,1
8765,7924001646.573383,1
8766,16490785638.128984,1
8767,7481181865.506909,1
8768,716279178.4338146,1
8769,1757302850.4587052,1
8770,1029389464.083857,1
8771,9098668483.706104,1
8772,1386592400.4345057,1
8773,4387518406.403585,1
8774,5469815332.132084,1
8775,2555857844.391434,1
8776,2763095043.7123666,1
8777,6179740892.221691,1
8778,5020846053.389883,1
8779,2977690183.57633,1
8780,1690037223.2869835,1
8781,2390963694.660107,1
8782,2397572145.378924,1
8783,1529321241.958747,1
8784,5219452090.096716,1
8785,2549933240.147006,1
8786,11132010343.969366,1
8787,10486467320.909346,1
8788,1428508009.968204,1
8789,1101626494.0459058,1
8790,1079216615.7610474,1
8791,1790911511.3476303,1
8792,4926729145.648553,1
8793,3400908397.0297995,1
8794,1521402602.0968246,1
8795,2333800952.513945,1
8796,2875931573.3009086,1
8797,4441238215.398454,1
8798,4140857726.670642,1
8799,2207796318.364053,1
8800,1215343963.715347,1
8801,1068605870.5890794,1
8802,895142800.3965118,1
8803,2822500727.386192,0
8804,6948198054.495323,1
8805,1407439244.0974422,1
8806,1311352712.825597,1
8807,7683018654.887962,0
8808,3724728668.013256,1
8809,6308363062.109485,1
8810,10466100683.04291,1
8811,3867925888.917527,1
8812,5755401810.989473,0
8813,627927916.5774341,1
8814,2859689682.2411356,1
8815,1801507000.494081,1
8816,12069917378.089128,1
8817,10377674764.71236,1
8818,2336262152.956156,1
8819,8607773075.356998,1
8820,4042585765.7194886,1
8821,6443228763.056108,0
8822,489495838.35663176,1
8823,3871879041.305427,1
8824,1109251450.3849118,1
8825,554546153.4160837,1
8826,2421278904.6407995,0
8827,4608290795.692208,1
8828,1622644304.428309,1
8829,1530107380.7804058,1
8830,1825229847.9875925,1
8831,3297923868.2948,1
8832,1507148159.5472221,1
8833,7386479303.975727,0
8834,4626304593.441415,1
8835,5701546892.051999,1
8836,4074353228.2523475,1
8837,2264366601.2997866,1
8838,3532160226.5738897,1
8839,6919711864.128664,1
8840,6212637631.96147,1
8841,3517947904.277698,0
8842,7535614440.644038,1
8843,1914538881.5384994,1
8844,1776466177.5049396,1
8845,1496093001.1173403,1
8846,4464366145.467535,1
8847,1857854003.9442694,1
8848,7373979655.651534,1
8849,1215535638.182955,1
8850,10939400615.79496,1
8851,1091104488.3893113,1
8852,1581291306.972659,1
8853,7019766119.726923,0
8854,1945928451.0916305,1
8855,9665687734.728455,1
8856,836644469.7918551,1
8857,12832125244.064295,1
